,age,education,marital-status,occupation,relationship,sex,capital-gain,capital-loss,hours-per-week,income
26573,1,Bachelors,Married-civ-spouse,Protective-serv,Husband,Male,0,0,2,>50K
26574,0,Masters,Married-spouse-absent,Sales,Not-in-family,Female,0,0,2,>50K
26575,0,Assoc-voc,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,1,<=50K
26576,3,HS-grad,Divorced,Exec-managerial,Not-in-family,Female,0,0,1,<=50K
26577,0,12th,Married-civ-spouse,Transport-moving,Husband,Male,0,0,1,<=50K
26578,0,HS-grad,Separated,Protective-serv,Own-child,Male,0,0,1,<=50K
26579,0,Bachelors,Never-married,Adm-clerical,Unmarried,Female,0,0,0,<=50K
26580,1,9th,Married-civ-spouse,Other-service,Husband,Male,0,0,0,<=50K
26581,0,Bachelors,Divorced,Prof-specialty,Own-child,Female,0,0,2,<=50K
26582,0,Bachelors,Never-married,Prof-specialty,Not-in-family,Male,0,0,1,<=50K
26583,1,HS-grad,Widowed,,Not-in-family,Female,0,0,0,<=50K
26584,1,HS-grad,Never-married,Machine-op-inspct,Not-in-family,Female,0,0,1,<=50K
26585,3,10th,Widowed,Craft-repair,Unmarried,Male,0,0,2,<=50K
26586,3,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,1,<=50K
26587,2,Some-college,Married-civ-spouse,Other-service,Wife,Female,0,0,0,<=50K
26588,1,11th,Married-spouse-absent,Craft-repair,Not-in-family,Male,0,0,2,<=50K
26589,3,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,2,<=50K
26590,2,Masters,Never-married,Other-service,Not-in-family,Female,0,0,0,<=50K
26591,3,Some-college,Divorced,Other-service,Unmarried,Female,0,0,1,<=50K
26592,0,HS-grad,Never-married,Adm-clerical,Not-in-family,Female,0,0,2,<=50K
26593,1,Some-college,Divorced,Adm-clerical,Unmarried,Female,0,0,1,<=50K
26594,3,Some-college,Married-civ-spouse,Sales,Husband,Male,0,0,2,<=50K
26595,0,Prof-school,Never-married,Prof-specialty,Own-child,Female,0,0,1,<=50K
26596,1,Some-college,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,1,<=50K
26597,3,HS-grad,Widowed,Exec-managerial,Unmarried,Female,0,0,2,<=50K
26598,0,Some-college,Never-married,,Own-child,Female,0,0,0,<=50K
26599,0,Some-college,Never-married,Other-service,Own-child,Female,0,0,0,<=50K
26600,0,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,2,<=50K
26601,0,Assoc-acdm,Married-civ-spouse,Sales,Own-child,Female,0,0,0,<=50K
26602,3,10th,Married-civ-spouse,Transport-moving,Husband,Male,0,0,1,>50K
26603,2,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,2,>50K
26604,0,Some-college,Married-civ-spouse,Tech-support,Husband,Male,0,0,2,>50K
26605,3,10th,Widowed,Tech-support,Unmarried,Female,0,0,1,<=50K
26606,0,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,1,<=50K
26607,3,HS-grad,Never-married,Adm-clerical,Not-in-family,Male,0,0,1,<=50K
26608,1,Assoc-voc,Married-civ-spouse,Transport-moving,Husband,Male,0,0,2,>50K
26609,1,10th,Separated,Other-service,Not-in-family,Female,0,0,0,<=50K
26610,1,Assoc-acdm,Married-civ-spouse,Protective-serv,Husband,Male,0,0,1,>50K
26611,2,9th,Married-spouse-absent,Handlers-cleaners,Not-in-family,Male,0,0,1,<=50K
26612,3,Prof-school,Never-married,Prof-specialty,Not-in-family,Female,0,0,2,>50K
26613,0,HS-grad,Never-married,Adm-clerical,Not-in-family,Female,0,0,1,<=50K
26614,2,Some-college,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,1,<=50K
26615,2,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,1,<=50K
26616,3,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,2,>50K
26617,0,10th,Never-married,Sales,Own-child,Female,0,0,0,<=50K
26618,1,Bachelors,Divorced,Craft-repair,Not-in-family,Male,0,0,2,>50K
26619,2,HS-grad,Never-married,,Other-relative,Female,0,0,1,<=50K
26620,0,11th,Never-married,Sales,Own-child,Male,0,0,0,<=50K
26621,3,10th,Divorced,Other-service,Own-child,Female,0,0,1,<=50K
26622,2,Masters,Married-civ-spouse,Other-service,Husband,Male,0,0,1,<=50K
26623,2,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,2,<=50K
26624,3,7th-8th,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,1,<=50K
26625,3,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,2,>50K
26626,0,Bachelors,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,2,>50K
26627,0,HS-grad,Never-married,Sales,Not-in-family,Male,0,0,2,<=50K
26628,1,HS-grad,Never-married,Machine-op-inspct,Other-relative,Male,0,0,1,<=50K
26629,3,Some-college,Divorced,Adm-clerical,Unmarried,Female,0,0,1,<=50K
26630,1,Bachelors,Divorced,Exec-managerial,Unmarried,Female,0,0,2,<=50K
26631,1,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,1,>50K
26632,2,HS-grad,Widowed,Machine-op-inspct,Not-in-family,Female,0,0,1,<=50K
26633,2,Bachelors,Married-civ-spouse,Sales,Husband,Male,0,0,2,>50K
26634,2,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,1,>50K
26635,1,HS-grad,Never-married,Other-service,Not-in-family,Female,0,0,0,<=50K
26636,2,Some-college,Divorced,Machine-op-inspct,Not-in-family,Female,0,0,1,<=50K
26637,0,HS-grad,Never-married,Sales,Own-child,Male,0,0,1,<=50K
26638,0,Some-college,Never-married,,Own-child,Male,0,0,0,<=50K
26639,3,Some-college,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,2,>50K
26640,3,Assoc-voc,Divorced,Tech-support,Not-in-family,Male,0,0,1,<=50K
26641,1,Assoc-acdm,Divorced,Exec-managerial,Unmarried,Female,0,0,1,<=50K
26642,1,Some-college,Never-married,Craft-repair,Unmarried,Male,0,0,2,<=50K
26643,0,11th,Never-married,Transport-moving,Other-relative,Male,0,0,1,<=50K
26644,0,11th,Never-married,,Own-child,Male,0,0,0,<=50K
26645,0,Some-college,Never-married,Tech-support,Other-relative,Female,0,0,0,<=50K
26646,0,Assoc-voc,Never-married,Craft-repair,Unmarried,Male,0,0,1,<=50K
26647,0,Some-college,Never-married,Farming-fishing,Not-in-family,Male,0,0,0,<=50K
26648,0,1st-4th,Never-married,Farming-fishing,Not-in-family,Male,0,0,0,<=50K
26649,3,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,1,>50K
26650,0,HS-grad,Never-married,Other-service,Other-relative,Male,0,0,0,<=50K
26651,3,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,2,>50K
26652,1,HS-grad,Married-civ-spouse,Transport-moving,Wife,Female,0,0,1,>50K
26653,2,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,1,>50K
26654,0,11th,Never-married,Sales,Unmarried,Female,0,0,0,<=50K
26655,0,Some-college,Never-married,Exec-managerial,Own-child,Female,0,0,0,<=50K
26656,1,HS-grad,Never-married,Sales,Unmarried,Male,0,0,1,<=50K
26657,1,Assoc-voc,Divorced,Sales,Not-in-family,Female,0,0,1,>50K
26658,2,Assoc-acdm,Never-married,Craft-repair,Not-in-family,Male,0,0,0,<=50K
26659,3,HS-grad,Married-civ-spouse,,Husband,Male,0,0,0,<=50K
26660,0,HS-grad,Never-married,Sales,Not-in-family,Male,0,0,2,<=50K
26661,0,11th,Never-married,Adm-clerical,Own-child,Male,0,0,1,<=50K
26662,0,HS-grad,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,1,<=50K
26663,3,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,1,>50K
26664,2,7th-8th,Divorced,Exec-managerial,Not-in-family,Male,0,0,1,<=50K
26665,1,HS-grad,Divorced,Handlers-cleaners,Own-child,Male,0,0,2,<=50K
26666,0,Some-college,Never-married,Handlers-cleaners,Own-child,Female,0,0,0,<=50K
26667,0,Some-college,Never-married,Other-service,Own-child,Male,0,0,0,<=50K
26668,1,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,0,0,1,>50K
26669,0,Some-college,Never-married,Adm-clerical,Own-child,Female,0,0,0,<=50K
26670,1,12th,Separated,Other-service,Unmarried,Female,0,0,1,<=50K
26671,3,Bachelors,Divorced,Prof-specialty,Not-in-family,Male,0,0,1,<=50K
26672,0,11th,Never-married,Other-service,Own-child,Female,0,0,0,<=50K
26673,1,Bachelors,Divorced,Exec-managerial,Not-in-family,Male,0,0,1,<=50K
26674,0,Some-college,Never-married,Craft-repair,Not-in-family,Male,0,0,1,<=50K
26675,2,Masters,Divorced,Prof-specialty,Unmarried,Female,0,0,2,<=50K
26676,1,Bachelors,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,1,>50K
26677,3,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,1,<=50K
26678,0,10th,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,1,<=50K
26679,0,Some-college,Never-married,Sales,Own-child,Female,0,0,0,<=50K
26680,1,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,2,<=50K
26681,3,Doctorate,Married-civ-spouse,,Husband,Male,0,0,0,>50K
26682,3,Bachelors,Married-civ-spouse,Sales,Husband,Male,0,0,0,>50K
26683,1,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,1,<=50K
26684,0,HS-grad,Never-married,Other-service,Own-child,Male,0,0,0,<=50K
26685,3,7th-8th,Married-civ-spouse,,Husband,Male,0,0,2,<=50K
26686,0,Assoc-voc,Never-married,Machine-op-inspct,Unmarried,Male,0,0,2,<=50K
26687,1,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,0,0,2,>50K
26688,3,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,1,>50K
26689,2,12th,Married-spouse-absent,Exec-managerial,Not-in-family,Female,0,0,2,<=50K
26690,3,HS-grad,Divorced,Protective-serv,Not-in-family,Female,0,0,1,<=50K
26691,3,Some-college,Married-spouse-absent,Exec-managerial,Unmarried,Female,0,0,1,<=50K
26692,3,HS-grad,Divorced,,Not-in-family,Male,0,0,1,<=50K
26693,3,11th,Widowed,Other-service,Own-child,Female,0,0,2,<=50K
26694,3,Bachelors,Married-civ-spouse,Craft-repair,Husband,Male,0,0,2,>50K
26695,1,Some-college,Separated,Sales,Unmarried,Male,0,0,1,<=50K
26696,2,HS-grad,Separated,Other-service,Unmarried,Female,0,0,1,<=50K
26697,2,HS-grad,Divorced,Adm-clerical,Other-relative,Female,0,0,1,<=50K
26698,0,Some-college,Never-married,Other-service,Not-in-family,Female,0,0,0,<=50K
26699,2,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,2,<=50K
26700,1,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,1,<=50K
26701,1,Bachelors,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,2,<=50K
26702,0,Some-college,Never-married,,Own-child,Female,0,0,1,<=50K
26703,3,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,1,>50K
26704,1,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,1,<=50K
26705,3,11th,Married-civ-spouse,Transport-moving,Husband,Male,0,0,2,<=50K
26706,2,HS-grad,Widowed,Other-service,Other-relative,Female,0,0,1,<=50K
26707,2,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Male,0,0,1,<=50K
26708,0,10th,Never-married,,Own-child,Male,0,0,0,<=50K
26709,2,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,2,<=50K
26710,3,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,0,<=50K
26711,0,Bachelors,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,2,>50K
26712,3,Some-college,Divorced,Farming-fishing,Not-in-family,Male,0,0,1,<=50K
26713,1,Bachelors,Never-married,Prof-specialty,Not-in-family,Female,0,0,1,<=50K
26714,1,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,2,<=50K
26715,1,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,1,<=50K
26716,1,Some-college,Married-civ-spouse,Protective-serv,Husband,Male,0,0,1,<=50K
26717,3,Bachelors,Widowed,,Not-in-family,Female,0,0,0,<=50K
26718,3,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,1,>50K
26719,2,7th-8th,Married-civ-spouse,Other-service,Wife,Female,0,0,2,<=50K
26720,3,9th,Divorced,Protective-serv,Not-in-family,Male,0,0,0,<=50K
26721,2,Bachelors,Married-civ-spouse,Sales,Husband,Male,0,0,1,>50K
26722,1,Bachelors,Married-civ-spouse,Sales,Husband,Male,0,0,2,>50K
26723,2,7th-8th,Married-civ-spouse,Sales,Husband,Male,0,0,0,<=50K
26724,2,Some-college,Never-married,Craft-repair,Unmarried,Male,0,0,1,<=50K
26725,2,Some-college,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,0,>50K
26726,1,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Male,0,0,1,>50K
26727,0,Bachelors,Never-married,Tech-support,Not-in-family,Female,0,0,1,<=50K
26728,3,5th-6th,Married-spouse-absent,Machine-op-inspct,Unmarried,Male,0,0,1,<=50K
26729,1,HS-grad,Never-married,Other-service,Unmarried,Female,0,0,0,<=50K
26730,1,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,0,<=50K
26731,1,Some-college,Divorced,Other-service,Not-in-family,Male,0,0,2,<=50K
26732,3,Some-college,Married-civ-spouse,Sales,Husband,Male,0,0,1,<=50K
26733,3,HS-grad,Married-civ-spouse,Priv-house-serv,Wife,Female,0,0,0,<=50K
26734,3,HS-grad,Widowed,Handlers-cleaners,Not-in-family,Male,0,0,0,<=50K
26735,1,Masters,Never-married,Prof-specialty,Unmarried,Female,0,0,0,<=50K
26736,2,7th-8th,Married-civ-spouse,Craft-repair,Husband,Male,0,0,1,<=50K
26737,3,HS-grad,Widowed,Other-service,Other-relative,Female,0,0,1,<=50K
26738,0,5th-6th,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,2,<=50K
26739,3,Bachelors,Never-married,Other-service,Not-in-family,Female,0,0,0,<=50K
26740,2,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,2,<=50K
26741,3,HS-grad,Never-married,Handlers-cleaners,Other-relative,Female,0,0,1,<=50K
26742,3,7th-8th,Married-civ-spouse,Craft-repair,Husband,Male,0,0,0,<=50K
26743,3,HS-grad,Married-civ-spouse,,Husband,Male,0,0,0,<=50K
26744,2,Masters,Divorced,Craft-repair,Not-in-family,Male,0,0,1,<=50K
26745,0,Assoc-acdm,Never-married,Sales,Own-child,Female,0,0,1,<=50K
26746,2,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,2,<=50K
26747,3,Bachelors,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,1,<=50K
26748,2,Some-college,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,2,>50K
26749,1,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,2,<=50K
26750,3,Some-college,Separated,Exec-managerial,Not-in-family,Female,0,0,1,<=50K
26751,0,Bachelors,Never-married,Prof-specialty,Not-in-family,Male,0,0,2,>50K
26752,3,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,0,0,0,<=50K
26753,1,HS-grad,Divorced,Other-service,Unmarried,Female,0,0,1,<=50K
26754,2,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,1,>50K
26755,3,Some-college,Married-civ-spouse,Sales,Husband,Male,0,0,1,>50K
26756,2,12th,Never-married,Farming-fishing,Own-child,Male,0,0,1,<=50K
26757,0,Some-college,Married-civ-spouse,Other-service,Husband,Male,0,0,0,<=50K
26758,3,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,0,0,1,>50K
26759,3,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,2,>50K
26760,2,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,1,<=50K
26761,2,Some-college,Divorced,Farming-fishing,Not-in-family,Male,0,0,1,<=50K
26762,1,11th,Married-spouse-absent,Sales,Own-child,Female,0,0,1,<=50K
26763,0,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,0,0,1,<=50K
26764,3,Bachelors,Separated,Prof-specialty,Unmarried,Female,0,0,1,<=50K
26765,1,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,1,<=50K
26766,1,Some-college,Never-married,Tech-support,Other-relative,Female,0,0,1,<=50K
26767,0,Some-college,Never-married,Sales,Own-child,Male,0,0,0,<=50K
26768,1,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,1,>50K
26769,0,HS-grad,Never-married,Craft-repair,Not-in-family,Male,0,0,0,<=50K
26770,2,HS-grad,Married-civ-spouse,Tech-support,Husband,Male,0,0,1,>50K
26771,0,Some-college,Never-married,Prof-specialty,Own-child,Female,0,0,0,<=50K
26772,1,Bachelors,Never-married,Exec-managerial,Not-in-family,Male,0,0,2,>50K
26773,3,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,2,<=50K
26774,1,Some-college,Married-civ-spouse,Sales,Husband,Male,0,0,2,>50K
26775,3,7th-8th,Widowed,Handlers-cleaners,Not-in-family,Female,0,0,0,<=50K
26776,2,Some-college,Married-civ-spouse,Protective-serv,Husband,Male,0,0,2,>50K
26777,2,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,2,>50K
26778,3,Bachelors,Divorced,Exec-managerial,Unmarried,Female,0,0,1,<=50K
26779,3,HS-grad,Divorced,Craft-repair,Unmarried,Female,0,0,2,<=50K
26780,0,Assoc-voc,Never-married,Machine-op-inspct,Not-in-family,Male,0,0,1,<=50K
26781,3,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,0,0,2,<=50K
26782,1,Some-college,Never-married,Craft-repair,Own-child,Male,0,0,1,<=50K
26783,2,Some-college,Married-civ-spouse,Sales,Husband,Male,0,0,2,<=50K
26784,1,Some-college,Divorced,Other-service,Not-in-family,Male,0,0,2,<=50K
26785,2,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,2,>50K
26786,0,Bachelors,Never-married,Adm-clerical,Not-in-family,Female,0,0,1,<=50K
26787,2,12th,Separated,,Not-in-family,Female,0,0,0,<=50K
26788,3,Some-college,Married-civ-spouse,,Husband,Male,0,0,0,<=50K
26789,0,Some-college,Never-married,Adm-clerical,Unmarried,Female,0,0,1,<=50K
26790,3,HS-grad,Widowed,Adm-clerical,Unmarried,Male,0,0,0,<=50K
26791,2,Bachelors,Married-civ-spouse,Sales,Husband,Male,0,0,2,>50K
26792,2,12th,Never-married,Adm-clerical,Other-relative,Female,0,0,1,<=50K
26793,1,Some-college,Never-married,Adm-clerical,Not-in-family,Female,0,0,2,<=50K
26794,0,Prof-school,Never-married,Prof-specialty,Not-in-family,Female,0,0,2,<=50K
26795,0,Some-college,Never-married,Sales,Own-child,Male,0,0,0,<=50K
26796,0,11th,Married-civ-spouse,Craft-repair,Husband,Male,0,0,2,>50K
26797,1,Bachelors,Never-married,Prof-specialty,Not-in-family,Female,0,0,1,<=50K
26798,2,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,1,<=50K
26799,0,Preschool,Never-married,Farming-fishing,Not-in-family,Male,0,0,0,<=50K
26800,0,Some-college,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,1,<=50K
26801,2,Masters,Never-married,Prof-specialty,Not-in-family,Female,0,0,2,<=50K
26802,2,Some-college,Separated,Sales,Not-in-family,Male,0,0,2,<=50K
26803,2,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,Female,0,0,1,>50K
26804,1,Some-college,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,1,>50K
26805,2,9th,Separated,Machine-op-inspct,Not-in-family,Female,0,0,1,<=50K
26806,3,Some-college,Widowed,Exec-managerial,Not-in-family,Female,0,0,2,<=50K
26807,0,Assoc-acdm,Never-married,Handlers-cleaners,Own-child,Male,0,0,0,<=50K
26808,2,HS-grad,Married-civ-spouse,Sales,Husband,Male,0,0,2,<=50K
26809,1,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,0,0,2,<=50K
26810,0,HS-grad,Never-married,Adm-clerical,Other-relative,Male,0,0,1,<=50K
26811,1,10th,Never-married,Craft-repair,Not-in-family,Male,0,0,2,<=50K
26812,1,HS-grad,Divorced,Other-service,Not-in-family,Female,0,0,1,<=50K
26813,3,Doctorate,Divorced,Prof-specialty,Unmarried,Female,0,0,2,<=50K
26814,3,7th-8th,Never-married,Adm-clerical,Not-in-family,Male,0,0,1,<=50K
26815,0,HS-grad,Never-married,Exec-managerial,Not-in-family,Female,0,0,0,<=50K
26816,2,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,1,<=50K
26817,0,HS-grad,Never-married,Adm-clerical,Own-child,Male,0,0,1,<=50K
26818,3,Some-college,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,2,>50K
26819,3,Assoc-voc,Divorced,Tech-support,Unmarried,Female,0,0,1,<=50K
26820,0,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,0,<=50K
26821,3,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,2,>50K
26822,2,Bachelors,Married-civ-spouse,Craft-repair,Husband,Male,0,0,2,>50K
26823,1,HS-grad,Never-married,Machine-op-inspct,Unmarried,Female,0,0,2,<=50K
26824,0,11th,Married-civ-spouse,Craft-repair,Husband,Male,0,0,1,<=50K
26825,1,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,0,0,1,<=50K
26826,3,HS-grad,Widowed,Machine-op-inspct,Unmarried,Female,0,0,2,<=50K
26827,0,Bachelors,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,2,>50K
26828,3,Doctorate,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,1,>50K
26829,1,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,1,<=50K
26830,2,Assoc-acdm,Married-spouse-absent,Exec-managerial,Unmarried,Female,0,0,0,<=50K
26831,3,Doctorate,Married-civ-spouse,,Husband,Male,0,0,0,<=50K
26832,1,Masters,Never-married,Prof-specialty,Not-in-family,Male,0,0,0,<=50K
26833,0,HS-grad,Never-married,Farming-fishing,Own-child,Male,0,0,0,<=50K
26834,3,HS-grad,Divorced,Transport-moving,Not-in-family,Male,0,0,2,<=50K
26835,3,9th,Married-civ-spouse,,Husband,Male,0,0,2,<=50K
26836,3,HS-grad,Widowed,Other-service,Unmarried,Female,0,0,0,<=50K
26837,1,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,1,>50K
26838,0,11th,Never-married,Prof-specialty,Own-child,Male,0,0,1,<=50K
26839,2,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,0,0,1,<=50K
26840,3,7th-8th,Married-civ-spouse,Transport-moving,Husband,Male,0,0,0,<=50K
26841,2,Some-college,Married-civ-spouse,Protective-serv,Husband,Male,0,0,2,<=50K
26842,0,Bachelors,Never-married,Farming-fishing,Not-in-family,Male,0,0,1,<=50K
26843,1,Assoc-voc,Divorced,Tech-support,Own-child,Male,0,0,0,<=50K
26844,3,Some-college,Married-civ-spouse,Tech-support,Wife,Female,0,0,1,>50K
26845,1,Assoc-acdm,Never-married,Prof-specialty,Other-relative,Female,0,0,1,<=50K
26846,3,HS-grad,Married-civ-spouse,Sales,Husband,Male,0,0,0,>50K
26847,3,Assoc-acdm,Divorced,Adm-clerical,Unmarried,Female,0,0,1,<=50K
26848,2,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,0,0,1,<=50K
26849,3,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,0,0,1,<=50K
26850,2,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,0,>50K
26851,2,Some-college,Separated,Craft-repair,Not-in-family,Male,0,0,1,<=50K
26852,1,HS-grad,Divorced,Craft-repair,Not-in-family,Male,0,0,2,<=50K
26853,0,HS-grad,Never-married,Adm-clerical,Own-child,Female,0,0,0,<=50K
26854,3,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,1,<=50K
26855,3,Some-college,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,1,<=50K
26856,1,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,2,>50K
26857,3,Some-college,Married-civ-spouse,Tech-support,Husband,Male,0,0,2,>50K
26858,0,Assoc-voc,Married-civ-spouse,Sales,Husband,Male,0,0,1,<=50K
26859,0,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,0,<=50K
26860,2,Masters,Married-civ-spouse,Sales,Husband,Male,0,0,1,<=50K
26861,1,HS-grad,Married-civ-spouse,Other-service,Husband,Male,0,0,1,<=50K
26862,0,11th,Never-married,Sales,Own-child,Male,0,0,0,<=50K
26863,3,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,1,>50K
26864,0,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,0,>50K
26865,3,Some-college,Widowed,,Unmarried,Female,0,0,0,<=50K
26866,0,HS-grad,Never-married,Farming-fishing,Own-child,Male,0,0,1,<=50K
